Supercontig_3.1	229890.4966	2.175291e+00	3.216871e-03
Supercontig_3.1	232178.3894	4.955133e-01	4.174893e-02
Supercontig_3.1	234466.2822	2.028250e-04	3.997375e-01
Supercontig_3.1	236754.1750	4.037319e-01	2.470000e-01
Supercontig_3.1	239042.0679	2.677060e-01	7.115803e-02
Supercontig_3.1	241329.9607	0.000000e+00	9.230771e-02
Supercontig_3.1	243617.8535	4.037319e-01	2.964000e+00
Supercontig_3.1	245905.7463	6.458162e-01	1.515999e-01
Supercontig_3.1	248193.6392	1.822137e-01	2.272569e-01
Supercontig_3.1	250481.5320	1.133137e+00	4.627502e-02
Supercontig_3.1	252769.4248	0.000000e+00	6.315790e-01
Supercontig_3.1	255057.3176	6.286128e-01	3.896881e-01
Supercontig_3.1	257345.2104	5.242933e-03	4.839525e-02
Supercontig_3.1	259633.1033	8.982246e-01	9.912302e-02
Supercontig_3.1	261920.9961	6.967185e-03	1.296401e+00
Supercontig_3.1	264208.8889	1.229753e-01	1.064981e-01
Supercontig_3.1	266496.7817	2.532629e-01	6.019759e-02
Supercontig_3.1	268784.6746	6.931802e+00	6.958715e-02
Supercontig_3.1	271072.5674	0.000000e+00	7.500001e-01
Supercontig_3.1	273360.4602	5.856836e-01	1.601055e-01
Supercontig_3.1	275648.3530	8.849509e+00	8.221098e-03
Supercontig_3.1	277936.2458	1.632895e+00	7.697912e-03
Supercontig_3.1	280224.1387	2.870547e-01	1.816863e+00
Supercontig_3.1	282512.0315	1.206559e+00	4.578679e-02
Supercontig_3.1	284799.9243	1.373767e-01	1.343172e-01
Supercontig_3.1	287087.8171	5.606928e-01	1.589327e+00
Supercontig_3.1	289375.7100	6.852220e-01	7.321078e-01
Supercontig_3.1	291663.6028	4.576371e-01	1.636757e-01
Supercontig_3.1	293951.4956	2.232638e-01	9.260006e-02
Supercontig_3.1	296239.3884	1.052755e+00	3.925637e-02
Supercontig_3.1	298527.2812	8.893454e-01	1.218575e-01
Supercontig_3.1	300815.1741	1.489543e+00	1.807317e-02
Supercontig_3.1	303103.0669	5.581158e-02	2.806720e-02
Supercontig_3.1	305390.9597	2.616203e-01	1.209479e-02
Supercontig_3.1	307678.8525	5.588371e-01	5.935805e-01
Supercontig_3.1	309966.7454	2.277453e-01	4.846359e-02
Supercontig_3.1	312254.6382	1.184662e+00	1.153874e-01
Supercontig_3.1	314542.5310	5.649667e-01	4.871101e-01
Supercontig_3.1	316830.4238	6.179117e-01	4.871103e-01
Supercontig_3.1	319118.3167	4.018679e-01	1.130934e-01
Supercontig_3.1	321406.2095	0.000000e+00	4.000001e+00
Supercontig_3.1	323694.1023	8.718014e-01	1.951006e-01
Supercontig_3.1	325981.9951	3.860752e+00	7.914407e-03
Supercontig_3.1	328269.8879	2.389358e-01	9.545179e-02
Supercontig_3.1	330557.7808	3.672746e-01	2.227389e-01
Supercontig_3.1	332845.6736	1.774427e+00	1.923180e-02
Supercontig_3.1	335133.5664	3.425230e+00	1.045868e-01
Supercontig_3.1	337421.4592	1.131401e+00	1.706672e-01
Supercontig_3.1	339709.3521	2.159515e-01	5.980447e-02
Supercontig_3.1	341997.2449	3.134799e+00	6.038846e-04
Supercontig_3.1	344285.1377	8.025645e-02	1.232467e-03
Supercontig_3.1	346573.0305	5.132816e-01	2.358407e-03
Supercontig_3.1	348860.9233	1.686181e+00	1.539829e-03
Supercontig_3.1	351148.8162	3.471535e-01	4.803745e-02
Supercontig_3.1	353436.7090	4.407539e-01	1.194348e-01
Supercontig_3.1	355724.6018	0.000000e+00	2.033899e-01
Supercontig_3.1	358012.4946	2.344871e-01	1.194349e+00
Supercontig_3.1	360300.3875	4.029624e-01	1.867395e-01
Supercontig_3.1	362588.2803	2.821973e-01	1.513645e-01
Supercontig_3.1	364876.1731	4.726334e-01	4.184598e+01
Supercontig_3.1	367164.0659	3.081324e-01	4.234284e-01
Supercontig_3.1	369451.9587	2.403800e-01	5.092897e-02
Supercontig_3.1	371739.8516	1.036020e+00	3.270486e-02
Supercontig_3.1	374027.7444	1.821604e-04	6.395801e-01
Supercontig_3.1	376315.6372	6.790717e-01	9.526372e-02
Supercontig_3.1	378603.5300	1.247549e+00	1.923282e-02
Supercontig_3.1	380891.4229	2.957977e-01	8.886889e-02
Supercontig_3.1	383179.3157	2.057704e-01	5.265874e-01
Supercontig_3.1	385467.2085	1.166514e+00	5.894235e-02
Supercontig_3.1	387755.1013	9.008354e-01	1.610749e-01
Supercontig_3.1	390042.9941	1.116951e+00	1.065516e-02
Supercontig_3.1	392330.8870	4.699215e-01	4.979721e-02
Supercontig_3.1	394618.7798	3.093687e-01	1.816862e+00
Supercontig_3.1	396906.6726	0.000000e+00	1.714286e-01
Supercontig_3.1	399194.5654	1.154116e+00	1.128705e-01
Supercontig_3.1	401482.4583	5.704191e-01	1.318161e-01
Supercontig_3.1	403770.3511	4.262755e-01	1.003294e-01
Supercontig_3.1	406058.2439	2.575653e-01	3.762351e-02
Supercontig_3.1	408346.1367	6.321467e-01	2.863653e-02
Supercontig_3.1	410634.0295	2.605693e-01	5.971744e-01
Supercontig_3.1	412921.9224	5.155129e-01	2.117142e-01
Supercontig_3.1	415209.8152	1.955298e+00	8.314537e-02
Supercontig_3.1	417497.7080	2.788280e-01	1.194349e+02
Supercontig_3.1	419785.6008	1.677143e+00	1.280940e-02
Supercontig_3.1	422073.4937	8.459101e-01	1.280844e+02
Supercontig_3.1	424361.3865	1.571913e+00	6.474967e-03
Supercontig_3.1	426649.2793	2.764494e+00	1.372142e-02
Supercontig_3.1	428937.1721	4.631637e+00	3.179190e-03
Supercontig_3.1	431225.0649	4.385551e-02	3.636197e-02
Supercontig_3.1	433512.9578	3.271685e-01	3.655726e+02
Supercontig_3.1	435800.8506	0.000000e+00	4.000001e-01
Supercontig_3.1	438088.7434	1.480217e-03	4.263867e-01
Supercontig_3.1	440376.6362	0.000000e+00	1.200000e+00
Supercontig_3.1	442664.5291	3.451925e-01	2.584353e-02
Supercontig_3.1	444952.4219	0.000000e+00	2.222223e-01
Supercontig_3.1	447240.3147	4.278421e-02	4.835421e+00
Supercontig_3.1	449528.2075	3.733633e-01	1.718132e-01
Supercontig_3.1	451816.1003	5.311498e-01	2.117143e-01
Supercontig_3.1	454103.9932	1.966674e-01	2.459923e-01
Supercontig_3.1	456391.8860	1.113255e+00	2.128830e-02
Supercontig_3.1	458679.7788	2.117317e-01	1.514052e-01
Supercontig_3.1	460967.6716	0.000000e+00	1.132076e-01
Supercontig_3.1	463255.5645	3.688107e+00	3.562475e-02
Supercontig_3.1	465543.4573	2.520684e+00	1.536432e-02
Supercontig_3.1	467831.3501	1.408557e+00	6.442998e-01
Supercontig_3.1	470119.2429	2.316953e-01	1.591420e-01
Supercontig_3.1	472407.1357	2.157714e+00	1.045869e-01
Supercontig_3.1	474695.0286	1.517959e+00	7.727152e-02
Supercontig_3.1	476982.9214	0.000000e+00	2.500001e-01
Supercontig_3.1	479270.8142	2.057005e-01	2.280001e-01
Supercontig_3.1	481558.7070	0.000000e+00	5.714286e-01
Supercontig_3.1	483846.5999	0.000000e+00	1.200000e+03
Supercontig_3.1	486134.4927	0.000000e+00	7.058825e-01
Supercontig_3.1	488422.3855	6.776366e-01	3.050355e-01
Supercontig_3.1	490710.2783	3.772522e-01	4.204400e+00
Supercontig_3.1	492998.1711	1.481015e-03	3.366210e-01
Supercontig_3.1	495286.0640	0.000000e+00	2.264151e-01
Supercontig_3.1	497573.9568	4.704667e-01	4.082731e-02
Supercontig_3.1	499861.8496	0.000000e+00	5.714287e-01
Supercontig_3.1	502149.7424	0.000000e+00	3.636364e-01
Supercontig_3.1	504437.6353	3.831206e-01	1.948441e-01
Supercontig_3.1	506725.5281	0.000000e+00	6.315790e-01
Supercontig_3.1	509013.4209	0.000000e+00	2.790698e-01
Supercontig_3.1	511301.3137	8.065898e-01	3.159525e-01
Supercontig_3.1	513589.2065	1.940875e-07	1.290323e-01
Supercontig_3.1	515877.0994	0.000000e+00	2.105264e-01
Supercontig_3.1	518164.9922	1.186304e-01	1.827863e+00
Supercontig_3.1	520452.8850	0.000000e+00	1.500000e+00
Supercontig_3.1	522740.7778	3.418255e-02	1.103320e-01
Supercontig_3.1	525028.6707	0.000000e+00	5.000002e-01
Supercontig_3.1	527316.5635	8.137443e-02	1.878701e-01
Supercontig_3.1	529604.4563	6.663081e-02	7.946635e-01
Supercontig_3.1	531892.3491	0.000000e+00	4.285715e-01
Supercontig_3.1	534180.2419	1.685824e+00	3.446511e-02
Supercontig_3.1	536468.1348	4.611191e-01	1.210447e-02
Supercontig_3.1	538756.0276	0.000000e+00	5.286345e-02
Supercontig_3.1	541043.9204	1.672230e-01	1.365337e-01
Supercontig_3.1	543331.8132	0.000000e+00	1.200000e+01
Supercontig_3.1	545619.7061	0.000000e+00	1.935484e-01
Supercontig_3.1	547907.5989	5.007307e-01	4.145619e-02
Supercontig_3.1	550195.4917	0.000000e+00	2.666667e-01
Supercontig_3.1	552483.3845	7.235950e-01	2.334832e-02
Supercontig_3.1	554771.2773	6.041179e-01	9.683574e-02
Supercontig_3.1	557059.1702	2.032318e-01	3.247401e-01
Supercontig_3.1	559347.0630	8.300925e-01	9.879999e-01
Supercontig_3.1	561634.9558	3.115561e-01	1.078051e-01
Supercontig_3.1	563922.8486	6.230908e-01	2.981946e-01
Supercontig_3.1	566210.7415	6.714245e-01	8.590663e-01
Supercontig_3.1	568498.6343	1.073327e+00	4.481750e-01
Supercontig_3.1	570786.5271	2.056898e+00	6.790529e-02
Supercontig_3.1	573074.4199	0.000000e+00	3.636365e-01
Supercontig_3.1	575362.3127	8.300924e-01	1.097777e-01
Supercontig_3.1	577650.2056	1.152831e+00	2.689158e-02
Supercontig_3.1	579938.0984	0.000000e+00	8.759124e-02
Supercontig_3.1	582225.9912	4.040281e-01	4.098986e-02
Supercontig_3.1	584513.8840	7.579905e-01	1.827864e+00
Supercontig_3.1	586801.7769	1.519245e+00	1.848585e-01
Supercontig_3.1	589089.6697	2.720330e+00	2.754396e-02
Supercontig_3.1	591377.5625	1.605247e+00	2.836550e-02
Supercontig_3.1	593665.4553	0.000000e+00	9.230771e-01
Supercontig_3.1	595953.3481	0.000000e+00	7.500000e-01
Supercontig_3.1	598241.2410	1.302984e-01	3.234153e-01
Supercontig_3.1	600529.1338	1.481015e-03	5.329834e-01
Supercontig_3.1	602817.0266	2.572556e-01	2.117712e-02
Supercontig_3.1	605104.9194	7.579905e-01	2.437151e-01
Supercontig_3.1	607392.8123	1.625317e+00	4.940001e-01
Supercontig_3.1	609680.7051	7.737025e-02	1.878702e-01
Supercontig_3.1	611968.5979	0.000000e+00	1.363637e-01
Supercontig_3.1	614256.4907	0.000000e+00	1.000000e+00
Supercontig_3.1	616544.3835	0.000000e+00	8.571431e-01
Supercontig_3.1	618832.2764	0.000000e+00	8.000002e-01
Supercontig_3.1	621120.1692	0.000000e+00	6.000002e+00
Supercontig_3.1	623408.0620	6.166767e-01	1.153081e-01
Supercontig_3.1	625695.9548	1.236764e+00	3.664372e-02
Supercontig_3.1	627983.8477	7.494973e-01	2.230322e-01
Supercontig_3.1	630271.7405	2.473615e+00	2.416688e-02
Supercontig_3.1	632559.6333	1.724733e+00	1.220222e-02
Supercontig_3.1	634847.5261	2.880421e+00	8.868918e-02
Supercontig_3.1	637135.4189	4.513887e-01	1.805928e-01
Supercontig_3.1	639423.3118	2.744265e+00	4.532919e-03
Supercontig_3.1	641711.2046	3.908428e+00	8.795900e-03
Supercontig_3.1	643999.0974	4.959541e-01	6.442995e-01
Supercontig_3.1	646286.9902	3.266505e-01	5.154398e-01
Supercontig_3.1	648574.8831	0.000000e+00	1.200000e+01
Supercontig_3.1	650862.7759	5.514380e+00	2.089548e-02
Supercontig_3.1	653150.6687	8.324570e-01	1.495884e-01
Supercontig_3.1	655438.5615	8.560975e-01	5.911352e-02
Supercontig_3.1	657726.4543	4.275394e-01	6.052233e-02
Supercontig_3.1	660014.3472	4.363193e-01	7.946636e-01
Supercontig_3.1	662302.2400	4.267486e-02	3.337723e-02
Supercontig_3.1	664590.1328	0.000000e+00	9.230771e-01
Supercontig_3.1	666878.0256	3.786701e+00	1.403312e-02
Supercontig_3.1	669165.9185	2.683408e+00	7.345474e-03
Supercontig_3.1	671453.8113	2.241385e+00	7.365405e-01
Supercontig_3.1	673741.7041	0.000000e+00	4.285715e-01
Supercontig_3.1	676029.5969	0.000000e+00	1.967213e-01
Supercontig_3.1	678317.4897	7.248978e-01	4.250496e-02
Supercontig_3.1	680605.3826	5.480760e-01	6.006285e-01
Supercontig_3.1	682893.2754	0.000000e+00	4.444445e-01
Supercontig_3.1	685181.1682	0.000000e+00	4.000001e+00
Supercontig_3.1	687469.0610	2.194101e-02	4.900595e-01
Supercontig_3.1	689756.9539	4.185489e-01	6.974331e-02
Supercontig_3.1	692044.8467	0.000000e+00	1.200000e+00
Supercontig_3.1	694332.7395	1.368573e-02	5.487189e-02
Supercontig_3.1	696620.6323	2.344814e-01	1.194349e+00
Supercontig_3.1	698908.5251	5.480760e-01	3.822182e-01
Supercontig_3.1	701196.4180	1.443792e-03	4.263868e-01
Supercontig_3.1	703484.3108	0.000000e+00	6.000001e-02
Supercontig_3.1	705772.2036	0.000000e+00	1.500000e-01
Supercontig_3.1	708060.0964	0.000000e+00	1.463415e-01
Supercontig_3.1	710347.9893	6.339953e-01	2.767480e-01
Supercontig_3.1	712635.8821	3.207642e-01	4.243787e-02
Supercontig_3.1	714923.7749	0.000000e+00	4.285715e-01
Supercontig_3.1	717211.6677	0.000000e+00	3.428572e-01
Supercontig_3.1	719499.5605	0.000000e+00	2.400000e+00
Supercontig_3.1	721787.4534	0.000000e+00	2.553192e-01
Supercontig_3.1	724075.3462	3.777529e-01	1.401466e+00
Supercontig_3.1	726363.2390	0.000000e+00	1.846154e-01
Supercontig_3.1	728651.1318	3.227772e-01	3.550891e-02
Supercontig_3.1	730939.0247	3.567987e+00	1.926539e-02
Supercontig_3.1	733226.9175	1.211157e+00	1.194349e+00
Supercontig_3.1	735514.8103	2.379347e+00	2.964000e-01
Supercontig_3.1	737802.7031	0.000000e+00	1.200000e+03
Supercontig_3.1	740090.5959	1.365486e-01	4.395837e-01
Supercontig_3.1	742378.4888	9.626418e-01	1.831472e-02
Supercontig_3.1	744666.3816	0.000000e+00	1.463415e-01
Supercontig_3.1	746954.2744	3.337048e-01	2.895373e-02
Supercontig_3.1	749242.1672	7.579905e-01	7.311451e-01
Supercontig_3.1	751530.0601	8.721077e-01	5.928000e-01
Supercontig_3.1	753817.9529	7.185598e-01	1.997828e-02
Supercontig_3.1	756105.8457	8.539419e-01	7.057142e-02
Supercontig_3.1	758393.7385	1.448399e+00	4.637836e-01
Supercontig_3.1	760681.6313	0.000000e+00	3.076923e-01
Supercontig_3.1	762969.5242	9.073744e-01	2.763841e+02
Supercontig_3.1	765257.4170	6.198444e-01	2.257410e-01
Supercontig_3.1	767545.3098	5.914756e-01	3.849351e-02
Supercontig_3.1	769833.2026	0.000000e+00	1.081081e-01
Supercontig_3.1	772121.0955	2.923475e-01	1.502961e+00
Supercontig_3.1	774408.9883	1.379109e-01	7.507857e-02
Supercontig_3.1	776696.8811	0.000000e+00	3.870969e-01
Supercontig_3.1	778984.7739	0.000000e+00	1.518988e-01
Supercontig_3.1	781272.6667	1.431929e-01	7.267450e-02
Supercontig_3.1	783560.5596	1.372496e-03	2.131934e-01
Supercontig_3.1	785848.4524	0.000000e+00	1.200000e+03
Supercontig_3.1	788136.3452	1.243162e+00	5.602187e-01
Supercontig_3.1	790424.2380	3.778472e-01	1.051100e+00
Supercontig_3.1	792712.1309	0.000000e+00	1.600000e-01
Supercontig_3.1	795000.0237	0.000000e+00	8.000000e-01
Supercontig_3.1	797287.9165	7.681944e-01	2.109802e-02
Supercontig_3.1	799575.8093	9.735216e-01	3.003950e-01
Supercontig_3.1	801863.7021	0.000000e+00	1.025641e-01
Supercontig_3.1	804151.5950	0.000000e+00	5.454547e-01
Supercontig_3.1	806439.4878	1.518013e-03	8.642975e-02
Supercontig_3.1	808727.3806	1.176472e-01	4.349091e-01
Supercontig_3.1	811015.2734	1.631932e+00	6.741075e-02
Supercontig_3.1	813303.1663	7.432535e-01	1.052200e-01
Supercontig_3.1	815591.0591	1.334056e+00	2.202351e-02
Supercontig_3.1	817878.9519	1.825325e+00	3.498532e-02
Supercontig_3.1	820166.8447	0.000000e+00	8.571430e-01
Supercontig_3.1	822454.7375	0.000000e+00	2.926830e-01
Supercontig_3.1	824742.6304	0.000000e+00	1.200000e+03
Supercontig_3.1	827030.5232	1.306613e+00	6.100899e-02
Supercontig_3.1	829318.4160	3.341419e-01	9.029644e+01
Supercontig_3.1	831606.3088	0.000000e+00	2.400001e-01
Supercontig_3.1	833894.2017	0.000000e+00	3.529412e-01
Supercontig_3.1	836182.0945	3.777529e-01	4.204399e+02
Supercontig_3.1	838469.9873	0.000000e+00	2.926830e-01
Supercontig_3.1	840757.8801	1.381478e+00	4.393299e-02
Supercontig_3.1	843045.7729	4.476787e-01	1.765919e-01
Supercontig_3.1	845333.6658	3.791326e-01	2.473176e-01
Supercontig_3.1	847621.5586	1.283508e-01	1.237438e-01
Supercontig_3.1	849909.4514	7.259280e-01	4.261067e-01
Supercontig_3.1	852197.3442	1.679248e-01	1.016785e-01
Supercontig_3.1	854485.2371	1.481014e-03	4.568430e-01
Supercontig_3.1	856773.1299	9.073744e-01	6.909602e-01
Supercontig_3.1	859061.0227	0.000000e+00	1.578948e-01
Supercontig_3.1	861348.9155	1.111113e+00	1.269898e-02
Supercontig_3.1	863636.8083	8.533282e-02	4.098986e-01
Supercontig_3.1	865924.7012	5.699470e-01	8.482000e-02
Supercontig_3.1	868212.5940	0.000000e+00	2.000001e+00
Supercontig_3.1	870500.4868	2.762069e+00	8.637001e-02
Supercontig_3.1	872788.3796	2.488657e-01	5.255499e-01
Supercontig_3.1	875076.2725	0.000000e+00	5.454547e-01
Supercontig_3.1	877364.1653	6.139185e-01	9.683574e+01
Supercontig_3.1	879652.0581	1.091062e+00	9.683573e-01
Supercontig_3.1	881939.9509	7.486550e+00	9.704169e-03
Supercontig_3.1	884227.8438	2.582254e+00	2.258893e-02
Supercontig_3.1	886515.7366	2.827504e+00	1.557473e-02
Supercontig_3.1	888803.6294	0.000000e+00	1.348315e-01
Supercontig_3.1	891091.5222	2.437111e+00	2.089548e+00
Supercontig_3.1	893379.4150	0.000000e+00	1.200000e+03
Supercontig_3.1	895667.3079	0.000000e+00	8.571429e-01
Supercontig_3.1	897955.2007	0.000000e+00	2.222223e-01
Supercontig_3.1	900243.0935	1.344662e-01	1.208946e-01
Supercontig_3.1	902530.9863	8.597229e-02	1.293291e-01
Supercontig_3.1	904818.8792	1.694694e+00	1.492936e-01
Supercontig_3.1	907106.7720	6.292161e-01	9.811455e-02
Supercontig_3.1	909394.6648	5.854953e-01	1.738739e-02
Supercontig_3.1	911682.5576	3.347331e-03	1.112230e+00
Supercontig_3.1	913970.4504	9.411635e-01	1.473080e-01
Supercontig_3.1	916258.3433	4.473924e-01	3.743731e-02
Supercontig_3.1	918546.2361	0.000000e+00	7.500002e-01
Supercontig_3.1	920834.1289	0.000000e+00	4.800001e-01
Supercontig_3.1	923122.0217	3.814346e-02	1.635632e-01
Supercontig_3.1	925409.9146	0.000000e+00	2.000000e-01
Supercontig_3.1	927697.8074	0.000000e+00	3.750001e-01
Supercontig_3.1	929985.7002	0.000000e+00	3.157895e-01
Supercontig_3.1	932273.5930	7.821781e-01	5.311556e-02
Supercontig_3.1	934561.4858	0.000000e+00	8.000000e-01
Supercontig_3.1	936849.3787	7.579889e-01	1.107796e-01
Supercontig_3.1	939137.2715	3.777529e-01	8.408800e-01
Supercontig_3.1	941425.1643	0.000000e+00	1.714286e+00
Supercontig_3.1	943713.0571	0.000000e+00	4.000001e-01
Supercontig_3.1	946000.9500	0.000000e+00	2.727273e-01
Supercontig_3.1	948288.8428	1.079522e+00	1.341800e-02
Supercontig_3.1	950576.7356	1.060868e-01	6.878027e-02
Supercontig_3.1	952864.6284	5.754992e-01	4.578680e-02
Supercontig_3.1	955152.5212	3.335632e-03	1.037121e-01
Supercontig_3.1	957440.4141	2.790141e-01	3.038004e-02
Supercontig_3.1	959728.3069	3.777508e-01	2.802933e-01
Supercontig_3.1	962016.1997	0.000000e+00	3.333334e-01
Supercontig_3.1	964304.0925	2.366787e-01	1.190397e-02
Supercontig_3.1	966591.9854	1.217628e-03	2.484955e-01
Supercontig_3.1	968879.8782	0.000000e+00	1.200000e+01
Supercontig_3.1	971167.7710	5.420025e-02	1.357717e-02
Supercontig_3.1	973455.6638	3.230618e-01	1.602107e-01
Supercontig_3.1	975743.5566	1.384386e+00	1.349318e-02
Supercontig_3.1	978031.4495	8.683077e+00	9.010724e-04
Supercontig_3.1	980319.3423	4.168309e+00	7.755512e-03
Supercontig_3.1	982607.2351	2.414284e-01	5.408758e-03
Supercontig_3.1	984895.1279	7.664873e-02	3.655726e+00
Supercontig_3.1	987183.0208	3.485827e-01	1.411808e-01
Supercontig_3.1	989470.9136	2.325391e-01	8.069642e-02
Supercontig_3.1	991758.8064	2.150997e-02	3.550302e-02
Supercontig_3.1	994046.6992	5.018640e+00	3.358147e-03
Supercontig_3.1	996334.5920	8.831783e-01	8.483196e-02
Supercontig_3.1	998622.4849	1.319749e+00	1.003572e-02
Supercontig_3.1	1000910.3777	1.163112e+00	1.189587e-02
Supercontig_3.1	1003198.2705	8.706935e-02	7.202229e-02
